date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,unemployment_rate,employment_rate,house_price_real,retail_sales_volume,cpi_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,share_price_index
1959-01-01,NA,NA,NA,NA,NA,NA,NA,22.16558,5.833333,NA,NA,NA,0,0.5935212635,3.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11228
1959-04-01,NA,NA,NA,NA,NA,NA,NA,23.24055,5.1,NA,NA,NA,0.34562211981567,0.5780309573,4.2566666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26519
1959-07-01,NA,NA,NA,NA,NA,NA,NA,22.28992,5.266667,NA,NA,NA,0.688863375430543,-0.0473040102,4.5033333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.401317
1959-10-01,NA,NA,NA,NA,NA,NA,NA,22.39658,5.6,NA,NA,NA,0.57012542759408,0.8344668887,4.5833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.395723
1960-01-01,NA,NA,NA,NA,NA,NA,NA,23.74695,5.133333,NA,NA,NA,-0.11337868480726,0.0906000963,4.4866666667,NA,NA,NA,NA,NA,NA,NA,NA,101.3866,3.293161
1960-04-01,NA,NA,NA,NA,NA,NA,NA,23.23166,5.233333,NA,NA,NA,0.567536889897842,1.4759645535,4.26,NA,NA,NA,NA,NA,NA,NA,NA,101.0792,3.26519
1960-07-01,NA,NA,NA,NA,NA,NA,NA,22.84966,5.533333,NA,NA,NA,0.225733634311521,-0.2445183108,3.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,101.00063333333333,3.211112
1960-10-01,NA,NA,NA,NA,NA,NA,NA,22.29884,6.266667,NA,NA,NA,0.6756756756756669,1.4569817646,3.8866666667,NA,NA,NA,NA,NA,NA,NA,NA,100.59626666666666,3.116009
1961-01-01,NA,NA,NA,NA,NA,NA,NA,21.96125,6.8,NA,NA,NA,0,-0.0910798447,3.7866666667,NA,NA,NA,NA,NA,NA,NA,NA,100.6969,3.393858
1961-04-01,NA,NA,NA,NA,NA,NA,NA,22.83188,7,NA,NA,NA,0,-1.0645292951,3.79,NA,NA,NA,NA,NA,NA,NA,NA,101.0819,3.595252
1961-07-01,NA,NA,NA,NA,NA,NA,NA,23.56036,6.766667,NA,NA,NA,0.559284116331084,-0.4383760935,3.98,NA,NA,NA,NA,NA,NA,NA,NA,101.2673,3.681031
1961-10-01,NA,NA,NA,NA,NA,NA,NA,24.38655,6.2,NA,NA,NA,0.1112347052280459,0.2036851436,3.9733333333,NA,NA,NA,NA,NA,NA,NA,NA,101.1866,3.746298
1962-01-01,NA,NA,NA,NA,NA,NA,NA,24.75081,5.633333,NA,NA,NA,0.22222222222223,0.3344251383,4.0166666667,NA,NA,NA,NA,NA,NA,NA,NA,101.42656666666667,3.701543
1962-04-01,NA,NA,NA,NA,NA,NA,NA,24.99067,5.533333,NA,NA,NA,0.44345898004434,0.6621374651,3.8733333333,NA,NA,NA,NA,NA,NA,NA,NA,100.9788,3.311809
1962-07-01,NA,NA,NA,NA,NA,NA,NA,25.25719,5.566667,NA,NA,NA,0.441501103752776,-0.9984772277,3.99,NA,NA,NA,NA,NA,NA,NA,NA,100.83563333333333,3.093632
1962-10-01,NA,NA,NA,NA,NA,NA,NA,25.47044,5.533333,NA,NA,NA,0.219780219780206,0.2644367545,3.9033333333,NA,NA,NA,NA,NA,NA,NA,NA,101.21686666666666,3.227895
1963-01-01,NA,NA,NA,NA,NA,NA,NA,25.9413,5.766667,NA,NA,NA,0.109649122807011,0.3082723582,3.8933333333,NA,NA,NA,NA,NA,NA,NA,NA,101.16996666666667,3.518797
1963-04-01,NA,NA,NA,NA,NA,NA,NA,26.62537,5.733333,NA,NA,NA,0.32858707557505,0.135899237,3.9633333333,NA,NA,NA,NA,NA,NA,NA,NA,100.92753333333333,3.729515
1963-07-01,NA,NA,NA,NA,NA,NA,NA,26.80301,5.5,NA,NA,NA,0.545851528384267,-0.7225025204,4.0333333333,NA,NA,NA,NA,NA,NA,NA,NA,101.12236666666666,3.740703
1963-10-01,NA,NA,NA,NA,NA,NA,NA,27.25611,5.566667,NA,NA,NA,0.434310532030396,1.0983335912,4.12,NA,NA,NA,NA,NA,NA,NA,NA,101.24629999999999,3.908531
1964-01-01,NA,NA,NA,NA,NA,NA,NA,27.62923,5.466667,NA,NA,NA,0.2162162162162239,-0.3745876715,4.18,NA,NA,NA,NA,NA,NA,NA,NA,101.5394,4.139761
1964-04-01,NA,NA,NA,NA,NA,NA,NA,28.27778,5.2,NA,NA,NA,0.107874865156433,0.596850968,4.2,NA,NA,NA,NA,NA,NA,NA,NA,101.5936,4.277753
1964-07-01,NA,NA,NA,NA,NA,NA,NA,28.73086,5,NA,NA,NA,0.43103448275861506,0.5406496462,4.1933333333,3.8633333333,NA,NA,NA,NA,NA,NA,NA,101.69363333333334,4.41041
1964-10-01,NA,NA,NA,NA,NA,NA,NA,29.16616,4.966667,NA,NA,NA,0.3218884120171469,1.1579768208,4.1733333333,4.0233333333,NA,NA,NA,NA,NA,NA,NA,101.75003333333333,4.526291
1965-01-01,NA,NA,NA,NA,NA,NA,NA,30.26779,4.9,NA,NA,NA,0.213903743315495,-0.984230057,4.2033333333,4.1966666667,NA,NA,NA,NA,NA,NA,NA,102.04643333333333,4.616751
1965-04-01,NA,NA,NA,NA,NA,NA,NA,30.96964,4.666667,NA,NA,NA,0.747065101387424,0.8075135356,4.2066666667,4.3033333333,NA,NA,NA,NA,NA,NA,NA,102.20676666666667,4.654058
1965-07-01,NA,NA,NA,NA,NA,NA,NA,31.61813,4.366667,NA,NA,NA,0.423728813559317,-0.8688833183,4.2466666667,4.31,NA,NA,NA,NA,NA,NA,NA,102.064,4.61345
1965-10-01,NA,NA,NA,NA,NA,NA,NA,32.25783,4.1,NA,NA,NA,0.421940928270037,0.3026868361,4.4733333333,4.5666666667,NA,NA,NA,NA,NA,NA,NA,101.8892,4.889451
1966-01-01,NA,NA,NA,NA,NA,NA,NA,33.18173,3.866667,NA,NA,NA,0.735294117647076,0.4454104022,4.77,5.0633333333,NA,NA,NA,NA,NA,NA,NA,101.4977,4.92526
1966-04-01,NA,NA,NA,NA,NA,NA,NA,33.87469,3.833333,NA,NA,NA,1.14702815432742,2.0241022475,4.78,5.38,NA,NA,NA,NA,NA,NA,NA,100.9789,4.723104
1966-07-01,NA,NA,NA,NA,NA,NA,NA,34.39884,3.766667,NA,NA,NA,0.927835051546396,1.3429001588,5.14,5.7333333333,NA,NA,NA,NA,NA,NA,NA,100.50823333333334,4.363545
1966-10-01,NA,NA,NA,NA,NA,NA,NA,34.72751,3.7,NA,NA,NA,0.8171603677221758,0.7947056151,5.0033333333,5.7566666667,NA,NA,NA,NA,NA,NA,NA,100.5475,4.270924
1967-01-01,NA,NA,NA,NA,NA,NA,NA,34.53616,3.833333,NA,NA,NA,0.10131712259371188,-0.9960204853,4.5833333333,5.1966666667,NA,NA,NA,NA,NA,NA,NA,101.02539999999999,4.715111
1967-04-01,NA,NA,NA,NA,NA,NA,NA,34.39544,3.833333,NA,NA,NA,0.8097165991902741,1.1962820719,4.82,4.5266666667,NA,NA,NA,NA,NA,NA,NA,101.23586666666667,4.999785
1967-07-01,NA,NA,NA,NA,NA,NA,NA,34.63202,3.8,NA,NA,NA,0.9036144578313293,0.998683189,5.2466666667,4.9466666667,NA,NA,NA,NA,NA,NA,NA,101.12756666666667,5.194698
1967-10-01,NA,NA,NA,NA,NA,NA,NA,35.55873,3.9,NA,NA,NA,0.8955223880597049,1.4787943255,5.6433333333,5.4133333333,NA,NA,NA,NA,NA,NA,NA,101.04406666666667,5.202141
1968-01-01,NA,NA,NA,NA,NA,NA,NA,36.06632,3.733333,NA,NA,NA,1.18343195266273,0.7280742256,5.61,5.4633333333,NA,NA,NA,NA,NA,NA,NA,101.10523333333333,5.063497
1968-04-01,NA,NA,NA,NA,NA,NA,NA,36.55254,3.566667,NA,NA,NA,0.9746588693956901,0.9179030047,5.7433333333,6.0133333333,NA,NA,NA,NA,NA,NA,NA,100.79456666666667,5.437464
1968-07-01,NA,NA,NA,NA,NA,NA,NA,36.83621,3.533333,NA,NA,NA,1.35135135135136,1.6582196563,5.46,5.8866666667,NA,NA,NA,NA,NA,NA,NA,100.72933333333333,5.554045
1968-10-01,NA,NA,NA,NA,NA,NA,NA,37.39558,3.4,NA,NA,NA,1.14285714285715,2.0693155893,5.77,6.0733333333,NA,NA,NA,NA,NA,NA,NA,100.98893333333334,5.878356
1969-01-01,NA,NA,NA,NA,NA,NA,NA,38.12304,3.4,NA,NA,NA,1.2241054613935802,0.3427234584,6.1766666667,6.5566666667,NA,NA,NA,NA,NA,NA,NA,101.1434,5.639358
1969-04-01,NA,NA,NA,NA,NA,NA,NA,38.28944,3.433333,NA,NA,NA,1.67441860465117,2.28327751834778,6.3533333333,7.3766666667,NA,NA,NA,NA,NA,NA,NA,100.48576666666666,5.621713
1969-07-01,NA,NA,NA,NA,NA,NA,NA,38.74899,3.566667,NA,NA,NA,1.46386093321134,1.98867733581505,6.8566666667,8.5133333333,NA,NA,NA,NA,NA,NA,NA,99.78613666666666,5.178027
1969-10-01,NA,NA,NA,NA,NA,NA,NA,38.50613,3.566667,NA,NA,NA,1.4427412082957802,2.18074429821129,7.2966666667,8.5966666667,NA,NA,NA,NA,NA,NA,NA,99.22862666666667,5.215372
1970-01-01,NA,NA,NA,NA,NA,NA,NA,37.57322,4.166667,NA,60.6277,NA,1.33333333333332,1.73227310332214,7.3666666667,8.5233333333,NA,NA,NA,NA,NA,NA,125.9674,98.96628333333334,4.909917
1970-04-01,NA,NA,NA,NA,NA,NA,NA,37.3665,4.766667,NA,60.0725,NA,1.6666666666666698,0.705108152656653,7.7133333333,7.8866666667,NA,NA,NA,NA,NA,NA,126.1003,98.87890333333333,4.305686
1970-07-01,NA,NA,NA,NA,NA,NA,NA,37.23275,5.166667,NA,60.3407,NA,1.1216566005177,0.364986737627415,7.46,7.6766666667,NA,NA,NA,NA,NA,NA,125.1526,98.77846,4.242572
1970-10-01,NA,NA,NA,NA,NA,NA,NA,36.42784,5.833333,NA,60.2853,NA,1.36518771331058,1.4014284777,6.8533333333,6.17,NA,NA,NA,NA,NA,NA,125.2335,98.68513333333333,4.650968
1971-01-01,NA,NA,NA,NA,NA,NA,NA,37.13018,5.933333,NA,61.4658,NA,0.7575757575757441,0.1756651928,6.0166666667,4.44,NA,NA,NA,NA,NA,NA,124.0021,99.14745333333333,5.268435
1971-04-01,NA,NA,NA,NA,NA,NA,NA,37.46652,5.9,NA,62.4541,NA,1.08604845446951,1.28357703148483,6.2466666667,4.9433333333,NA,NA,NA,NA,NA,NA,123.3041,99.41104333333332,5.541335
1971-07-01,NA,NA,NA,NA,NA,NA,NA,37.58204,6.033333,NA,62.4619,NA,1.07438016528926,0.4500176948,6.4833333333,5.7066666667,NA,NA,NA,NA,NA,NA,121.958,99.53555,5.397423
1971-10-01,NA,NA,NA,NA,NA,NA,NA,38.45313,5.933333,NA,63.6528,NA,0.49059689288634706,1.76434371048253,5.89,4.93,NA,NA,NA,NA,NA,NA,117.4754,100.0258,5.271337
1972-01-01,NA,NA,NA,NA,NA,NA,NA,40.09325,5.766667,NA,63.3796,NA,0.732302685109848,1.9156556170647,6.0333333333,3.88,NA,NA,NA,NA,NA,NA,113.3915,100.583,5.796483
1972-04-01,NA,NA,NA,NA,NA,NA,NA,40.85402,5.7,NA,64.6582,NA,0.8077544426494168,-0.551768005776365,6.1433333333,4.55,NA,NA,NA,NA,NA,NA,112.0027,100.65293333333334,5.95339
1972-07-01,NA,NA,NA,NA,NA,NA,NA,41.36975,5.566667,NA,65.3152,NA,0.9615384615384659,0.8295002861,6.29,4.9333333333,NA,NA,NA,NA,NA,NA,111.5341,100.88533333333334,5.952763
1972-10-01,NA,NA,NA,NA,NA,NA,NA,42.80084,5.366667,NA,66.1136,NA,0.952380952380956,1.34359678486309,6.3733333333,5.3,NA,NA,NA,NA,NA,NA,111.9044,100.21951333333334,6.180871
1973-01-01,NA,NA,NA,NA,NA,NA,NA,44.0318,4.933333,NA,68.1773,NA,1.25786163522014,0.919360939895442,6.6033333333,6.4,NA,NA,NA,NA,NA,NA,106.4194,99.35296666666666,6.141553
1973-04-01,NA,NA,NA,NA,NA,NA,NA,44.40141,4.933333,NA,68.2798,NA,2.25155279503106,1.16863259382738,6.8066666667,7.6733333333,NA,NA,NA,NA,NA,NA,101.4942,98.74748,5.629641
1973-07-01,NA,NA,NA,NA,NA,NA,NA,44.77691,4.8,NA,68.5233,NA,2.20197418375095,2.7403869619,7.2066666667,10.3533333333,NA,NA,NA,NA,NA,NA,98.46552,98.59506999999999,5.5509829999999996
1973-10-01,NA,NA,NA,NA,NA,NA,NA,45.44869,4.766667,NA,68.4009,NA,2.30312035661217,1.41334335341479,6.7533333333,9.2366666667,NA,NA,NA,NA,NA,NA,100.1364,98.21692,5.422057
1974-01-01,NA,NA,NA,NA,NA,NA,NA,45.04283,5.133333,NA,68.1467,NA,2.8322440087146097,2.8863766091,7.0533333333,8.64,NA,NA,NA,NA,NA,NA,100.6924,97.69487333333333,5.068724
1974-04-01,NA,NA,NA,NA,NA,NA,NA,45.07201,5.2,NA,67.5641,NA,2.82485875706214,2.20661995707601,7.5433333333,10.9433333333,NA,NA,NA,NA,NA,NA,96.64029,97.98958666666667,4.743369
1974-07-01,NA,NA,NA,NA,NA,NA,NA,44.90722,5.633333,NA,67.3293,NA,3.0219780219780095,3.42419222837176,7.9633333333,12.0266666667,NA,NA,NA,NA,NA,NA,99.08202,97.29611666666666,3.922116
1974-10-01,NA,NA,NA,NA,NA,NA,NA,43.11551,6.6,NA,65.7733,NA,3.0000000000000293,1.8086156695,7.67,9.3666666667,NA,NA,NA,NA,NA,NA,98.534,96.79928000000001,3.631373
1975-01-01,NA,NA,NA,NA,NA,NA,NA,40.24561,8.266666,NA,66.3183,NA,1.8122977346278197,1.91791956111218,7.54,6.69,NA,NA,NA,NA,NA,NA,96.02467,97.33702666666666,4.139021
1975-04-01,NA,NA,NA,NA,NA,NA,NA,39.72447,8.866667,NA,67.1831,NA,1.5257469802924404,0.658082048466002,8.05,5.9566666667,NA,NA,NA,NA,NA,NA,95.58095,98.52170333333333,4.683755
1975-07-01,NA,NA,NA,NA,NA,NA,NA,40.7054,8.466666,NA,66.9577,NA,2.12899185973701,0.801197833957823,8.2966666667,6.8166666667,NA,NA,NA,NA,NA,NA,99.25755,98.79363333333333,4.628645
1975-10-01,NA,NA,NA,NA,NA,NA,NA,41.59077,8.3,NA,67.1346,NA,1.59411404046596,1.59295935765078,8.0633333333,6.2833333333,NA,NA,NA,NA,NA,NA,99.93182,99.18893,4.663947
1976-01-01,NA,NA,NA,NA,NA,NA,NA,42.85735,7.733333,NA,64.6934,NA,0.9656004828002528,0.6879928135,7.7533333333,5.22,NA,NA,NA,NA,NA,NA,98.96754,99.75097,5.250484
1976-04-01,NA,NA,NA,NA,NA,NA,NA,43.41345,7.566667,NA,65.9831,NA,1.2552301255229898,1.12686679863889,7.7733333333,5.5066666667,NA,NA,NA,NA,NA,NA,98.73521,99.9999,5.360186
1976-07-01,NA,NA,NA,NA,NA,NA,NA,43.99747,7.733333,NA,66.5686,NA,1.5938606847697698,1.5440823986,7.73,5.4133333333,NA,NA,NA,NA,NA,NA,98.59421,100.30546666666666,5.517583
1976-10-01,NA,NA,NA,NA,NA,NA,NA,44.79455,7.766667,NA,68.493,NA,1.1621150493899,1.76271975113398,7.19,4.9333333333,NA,NA,NA,NA,NA,NA,98.96574,100.15423333333334,5.444756
1977-01-01,NA,NA,NA,NA,NA,NA,NA,45.69971,7.5,64.72383,70.1371,NA,1.72314761631245,1.51745617439949,7.3533333333,4.8333333333,NA,NA,NA,NA,NA,NA,98.39108,100.28306666666667,5.475653
1977-04-01,NA,NA,NA,NA,NA,NA,NA,47.13669,7.133333,65.30047,71.8336,NA,2.20214568040657,1.48984625065518,7.37,5.1933333333,NA,NA,NA,NA,NA,NA,97.79458,100.4542,5.353478
1977-07-01,NA,NA,NA,NA,NA,NA,NA,47.65423,6.9,65.5487,73.3638,NA,1.43646408839779,0.809367653730453,7.3566666667,5.85,NA,NA,NA,NA,NA,NA,96.9974,100.17833333333333,5.318209
1977-10-01,NA,NA,NA,NA,NA,NA,NA,47.95934,6.666667,66.09977,74.6536,NA,1.0893246187364,2.892763417,7.5966666667,6.6866666667,NA,NA,NA,NA,NA,NA,95.01517,99.79045666666667,5.118856
1978-01-01,NA,NA,NA,NA,NA,NA,NA,47.82328,6.333333,66.47413,76.5213,NA,1.7241379310344602,2.60825271529428,8.01,6.9,NA,NA,NA,NA,NA,NA,92.77495,99.59297666666667,4.911789
1978-04-01,NA,NA,NA,NA,NA,NA,NA,49.74938,6,67.07536,77.1624,NA,2.54237288135594,-0.114435368644394,8.32,7.42,NA,NA,NA,NA,NA,NA,92.14367,99.47724,5.316986
1978-07-01,NA,NA,NA,NA,NA,NA,NA,50.182,6.033333,67.25495,78.4661,NA,2.3760330578512403,1.74267680691673,8.49,8.2733333333,NA,NA,NA,NA,NA,NA,88.73651,99.33758,5.668392
1978-10-01,NA,NA,NA,NA,NA,NA,NA,51.06308,5.9,67.67269,79.1331,NA,2.01816347124117,1.82034253915961,8.82,10.2933333333,NA,NA,NA,NA,NA,NA,88.56706,98.6375,5.374798
1979-01-01,NA,NA,NA,NA,NA,NA,NA,51.31132,5.866667,67.87692,80.6552,NA,2.47279920870426,3.01945088762414,9.1066666667,10.2766666667,NA,NA,NA,NA,NA,NA,90.59585,98.17591,5.513809
1979-04-01,NA,NA,NA,NA,NA,NA,NA,51.18992,5.7,67.75188,81.4401,NA,3.47490347490347,2.1483589748,9.1133333333,10.0566666667,NA,NA,NA,NA,NA,NA,93.01074,97.69886,5.655232
1979-07-01,NA,NA,NA,NA,NA,NA,NA,51.03819,5.866667,67.97559,81.7249,NA,3.3115671641791096,2.30765351775595,9.1033333333,10.9033333333,NA,NA,NA,NA,NA,NA,92.86415,97.40943,5.990254
1979-10-01,NA,NA,NA,NA,NA,NA,NA,51.23057,5.966667,68.09451,82.2821,NA,2.84424379232503,2.15559577996938,10.4466666667,13.6633333333,NA,NA,NA,NA,NA,NA,95.51381,97.3745,5.943264
1980-01-01,NA,NA,NA,NA,NA,NA,NA,51.44323,6.3,67.89297,80.9297,NA,3.9508340649692895,2.2708069839,11.9866666667,15.0866666667,NA,NA,NA,NA,NA,NA,96.93739,97.16049666666667,6.25429
1980-04-01,NA,NA,NA,NA,NA,NA,NA,49.25863,7.333333,67.06379,79.0625,NA,3.67398648648648,3.7808460055,10.4766666667,11.4733333333,NA,NA,NA,NA,NA,NA,96.96244,96.41872333333333,6.115939
1980-07-01,NA,NA,NA,NA,NA,NA,NA,48.44758,7.666667,66.77394,80.1193,NA,1.83299389002036,2.11855404732262,10.9533333333,9.95,NA,NA,NA,NA,NA,NA,94.16182,97.83624333333333,7.016236
1980-10-01,NA,NA,NA,NA,NA,NA,NA,50.32022,7.4,67.00285,79.7186,NA,2.64,1.79144697264126,12.4233333333,15.7566666667,NA,NA,NA,NA,NA,NA,95.75816,98.42061,7.592396
1981-01-01,NA,NA,NA,NA,NA,NA,NA,50.44594,7.433333,67.30515,79.0959,NA,2.65003897116136,0.978875462,12.96,15.92,NA,NA,NA,NA,NA,NA,98.06345,97.95535,7.4674
1981-04-01,NA,NA,NA,NA,NA,NA,NA,50.61429,7.4,67.37114,78.2543,NA,2.31586940015187,2.63881854749406,13.75,16.75,NA,NA,NA,NA,NA,NA,103.1273,98.52394333333334,7.614863
1981-07-01,NA,NA,NA,NA,NA,NA,NA,51.09076,7.4,67.03545,76.815,NA,2.82003710575138,1.10951901456471,14.8466666667,17.52,NA,NA,NA,NA,NA,NA,108.701,98.62946333333333,7.215701
1981-10-01,NA,NA,NA,NA,NA,NA,NA,49.94003,8.233334,66.57244,76.645,NA,1.4435221941537502,2.6324584908,14.0866666667,13.4533333333,NA,NA,NA,NA,NA,NA,105.3621,97.79443,7.021356
1982-01-01,NA,NA,NA,NA,NA,NA,NA,48.91952,8.833333,66.24705,76.3024,NA,0.8182141586623678,3.02374730447268,14.2933333333,14.24,NA,NA,NA,NA,NA,NA,108.6242,97.64841,6.533915
1982-04-01,NA,NA,NA,NA,NA,NA,NA,48.32059,9.433333,65.89706,75.3351,NA,1.5172900494001498,0.754894012820673,13.93,14.2333333333,NA,NA,NA,NA,NA,NA,112.408,97.61326666666666,6.507325
1982-07-01,NA,NA,NA,NA,NA,NA,NA,47.63421,9.9,65.67673,74.0087,NA,1.87695516162669,1.38904849638009,13.1166666667,11.57,NA,NA,NA,NA,NA,NA,117.1622,97.82071,6.467947
1982-10-01,NA,NA,NA,NA,NA,NA,NA,46.7417,10.66667,65.16872,74.3377,NA,0.238826339133394,0.722408330888125,10.6666666667,9.04,NA,NA,NA,NA,NA,NA,117.7417,98.30691,7.795161
1983-01-01,NA,NA,NA,NA,NA,NA,NA,47.26886,10.36667,65.2577,75.1751,NA,-0.0680735194009623,0.240560739447893,10.5633333333,8.53,NA,NA,NA,NA,NA,NA,116.1277,98.91214,8.433887
1983-04-01,NA,NA,NA,NA,NA,NA,NA,48.32602,10.13333,65.47728,75.2017,NA,1.26021798365126,-0.197331810131107,10.5433333333,8.7733333333,NA,NA,NA,NA,NA,NA,117.7171,100.5491,9.297011
1983-07-01,NA,NA,NA,NA,NA,NA,NA,49.97585,9.366667,66.44711,75.3548,NA,1.17726202489066,0.036748896388938,11.6266666667,9.5533333333,NA,NA,NA,NA,NA,NA,120.6255,100.63566666666667,9.487267
1983-10-01,NA,NA,NA,NA,NA,NA,NA,51.28661,8.533334,66.89529,75.6316,NA,0.8976063829787271,0.783475669511802,11.6866666667,9.41,NA,NA,NA,NA,NA,NA,120.4746,100.75833333333333,9.477724
1984-01-01,NA,NA,NA,NA,NA,NA,NA,52.80067,7.866667,67.48959,75.6639,NA,1.12026359143327,0.667844989045152,11.9433333333,9.68,NA,NA,NA,NA,NA,NA,120.5436,101.47656666666667,9.160872
1984-04-01,NA,NA,NA,NA,NA,NA,NA,53.61632,7.433333,68.2431,75.8453,NA,1.07526881720431,0.568184837298413,13.2,10.9533333333,NA,NA,NA,NA,NA,NA,121.5847,101.34976666666667,8.880444
1984-07-01,NA,NA,NA,NA,NA,NA,NA,53.98187,7.433333,68.33054,76.1529,NA,1.09606705351386,0.977742801341019,12.8666666667,11.44,NA,NA,NA,NA,NA,NA,126.9121,101.4542,9.139582
1984-10-01,NA,NA,NA,NA,NA,NA,NA,54.00702,7.3,68.50243,76.1164,NA,0.7334183673469631,0.8256907149,11.7433333333,9.3866666667,NA,NA,NA,NA,NA,NA,129.117,101.17916666666667,9.43276
1985-01-01,NA,NA,NA,NA,NA,NA,NA,54.19271,7.233333,68.85123,76.5388,NA,0.633111744222854,0.783558090499681,11.5833333333,8.6166666667,NA,NA,NA,NA,NA,NA,133.7816,100.97723333333333,10.15938
1985-04-01,NA,NA,NA,NA,NA,NA,NA,54.23385,7.3,68.84763,77.2857,NA,1.2268008807801,0.758847888822012,10.8133333333,7.95,NA,NA,NA,NA,NA,NA,131.9414,100.9705,10.60289
1985-07-01,NA,NA,NA,NA,NA,NA,NA,54.1488,7.2,69.00807,77.3974,NA,0.7147296457427209,0.2005706152,10.3366666667,7.7933333333,NA,NA,NA,NA,NA,NA,128.8802,100.79076666666667,10.8058
1985-10-01,NA,NA,NA,NA,NA,NA,NA,54.45626,7.033333,69.29747,78.1891,NA,0.8947855600123291,1.27914747020368,9.76,7.83,NA,NA,NA,NA,NA,NA,122.8612,100.6863,11.25084
1986-01-01,NA,NA,NA,NA,NA,NA,NA,54.78546,7.033333,69.37636,79.5984,NA,0.21406727828747887,0.3042955845,8.5566666667,7.5833333333,NA,NA,NA,NA,NA,NA,116.4646,101.11896666666667,12.56187
1986-04-01,NA,NA,NA,NA,NA,NA,NA,54.46568,7.166667,69.4992,81.3239,NA,-0.213610009154732,0.637535393198618,7.6033333333,6.66,NA,NA,NA,NA,NA,NA,111.1513,101.27666666666667,13.71408
1986-07-01,NA,NA,NA,NA,NA,NA,NA,54.67926,6.966667,69.84097,82.5962,NA,0.733944954128444,0.702138024,7.3066666667,6,NA,NA,NA,NA,NA,NA,107.5679,101.12636666666667,13.742
1986-10-01,NA,NA,NA,NA,NA,NA,NA,55.30026,6.833333,70.01239,83.4306,NA,0.5464480874316839,1.41258689792227,7.2633333333,5.83,NA,NA,NA,NA,NA,NA,107.7474,100.69160000000001,13.85444
1987-01-01,NA,NA,NA,NA,NA,NA,NA,56.02937,6.6,70.25863,85.2297,NA,1.11714975845412,0.798304681324002,7.1933333333,6.0466666667,NA,NA,NA,NA,NA,NA,103.5145,100.54276666666667,15.77364
1987-04-01,NA,NA,NA,NA,NA,NA,NA,57.03286,6.266667,70.63116,85.9936,NA,1.3138250223947598,0.683540983518283,8.3433333333,6.8166666667,NA,NA,NA,NA,NA,NA,100.1836,100.72603333333333,16.38822
1987-07-01,NA,NA,NA,NA,NA,NA,NA,58.10582,6,70.90448,86.8823,NA,1.14942528735629,0.818308298292325,8.8766666667,6.94,NA,NA,NA,NA,NA,NA,101.4069,100.82926666666667,17.72323
1987-10-01,NA,NA,NA,NA,NA,NA,NA,59.49075,5.833333,71.188,87.8935,NA,0.8449883449883449,0.7973976664,9.1233333333,7.64,NA,NA,NA,NA,NA,NA,96.97649,100.21166666666666,14.16871
1988-01-01,NA,NA,NA,NA,NA,NA,NA,60.03743,5.7,71.32307,88.7271,NA,0.60676105171917,1.09225478569976,8.4166666667,6.7166666667,NA,NA,NA,NA,NA,NA,93.63498,100.639,14.37786
1988-04-01,NA,NA,NA,NA,NA,NA,NA,60.55973,5.466667,71.48392,89.8141,NA,1.26364158529581,1.31741222296304,8.91,7.2233333333,NA,NA,NA,NA,NA,NA,92.57127,100.95113333333333,14.72828
1988-07-01,NA,NA,NA,NA,NA,NA,NA,60.7795,5.466667,71.76724,91.0966,NA,1.33295519001702,1.00112184904937,9.1,8.1733333333,NA,NA,NA,NA,NA,NA,96.61674,101.1597,14.94854
1988-10-01,NA,NA,NA,NA,NA,NA,NA,61.21771,5.333333,72.02773,92.4572,NA,1.0355443604814,0.681787194962147,8.9566666667,8.7966666667,NA,NA,NA,NA,NA,NA,93.28906,100.98780000000001,15.3295
1989-01-01,NA,NA,NA,NA,NA,NA,NA,61.50679,5.2,72.32751,93.3868,NA,1.10803324099723,0.334568065184748,9.2066666667,9.6,NA,NA,NA,NA,NA,NA,94.24854,101.05023333333334,16.17776
1989-04-01,NA,NA,NA,NA,NA,NA,NA,61.26995,5.233333,72.44554,93.2599,NA,1.6438356164383603,0.350958832439141,8.7733333333,9.5766666667,NA,NA,NA,NA,NA,NA,96.71394,100.6546,17.34442
1989-07-01,NA,NA,NA,NA,NA,NA,NA,60.88927,5.233333,72.59748,93.7726,NA,0.808625336927206,0.587458278917374,8.1066666667,8.7266666667,NA,NA,NA,NA,NA,NA,97.03573,100.74316666666667,18.84998
1989-10-01,NA,NA,NA,NA,NA,NA,NA,61.12539,5.366667,72.62408,94.0594,NA,0.96256684491979,1.48508643652265,7.9066666667,8.4366666667,NA,NA,NA,NA,NA,NA,96.0353,100.74693333333333,18.93344
1990-01-01,NA,NA,NA,NA,NA,NA,NA,61.5782,5.3,72.48614,93.7397,NA,1.7213983050847497,0.693388533675976,8.4233333333,8.2433333333,NA,NA,NA,NA,NA,NA,96.05553,100.66463333333333,18.3633
